order_id,order_date,customer_id,product,category,units,unit_price,channel
ORD-50251,2025-06-12,C1040,Trekking Poles,hardware,8,92.46,partner
ORD-50364,2025-06-12,C1057,Daypack 22L,packs,6,107.68,WEB 
ORD-50853,2025-06-12,C1117,Headlamp,hardware,11,41.37,Web
ORD-51600,2025-06-12,C1221,Base Layer,apparel,5,49.52,web
ORD-52077,2025-06-12,C1284,Headlamp,hardware,9,42.09,partner
ORD-52153,2025-06-12,C1293,Trail Runner,footwear,1,130.12,retail
ORD-50123,2025-06-13,C1021,Down Jacket,outerwear,7,229.92,Retail
ORD-50593,2025-06-13,C1084,Daypack 22L,packs,7,114.44,retail
ORD-50625,2025-06-13,C1089,Rain Shell,outerwear,5,150.75,retail
ORD-50841,2025-06-13,C1114,Trail Runner,footwear,1,125.09,web
ORD-51743,2025-06-13,C1242,Approach Shoe,footwear,3,154.57,retail
ORD-51877,2025-06-13,C1260,Rain Shell,outerwear,13,156.37,retail
ORD-51963,2025-06-13,C1268,Hiking Sock,apparel,1,19.15,Retail
ORD-52255,2025-06-13,C1303,Down Jacket,outerwear,7,230.67,web
ORD-52911,2025-06-13,C1398,Approach Shoe,footwear,2,148.47, retail
ORD-50093,2025-06-14,C1019,Rain Shell,outerwear,6,161.41,web
ORD-50372,2025-06-14,C1057,Headlamp,hardware,8,41.9,web
ORD-50489,2025-06-14,C1071,Hiking Sock,apparel,3,18.26,Web
ORD-51145,2025-06-14,C1153,Trail Runner,footwear,2,127.42,retail
ORD-51769,2025-06-14,C1247,Headlamp,hardware,2,40.93,Partner
ORD-51907,2025-06-14,C1262,Approach Shoe,footwear,3,157.92, retail
ORD-52744,2025-06-14,C1376,Daypack 22L,packs,10,111.65,retail
ORD-50060,2025-06-15,C1013,Down Jacket,outerwear,1,223.28,web
ORD-50092,2025-06-15,C1018,Rain Shell,outerwear,2,156.38,Retail
ORD-50874,2025-06-15,C1118,Trekking Poles,hardware,1,93.44,Retail
ORD-50951,2025-06-15,C1128,Expedition Pack 65L,packs,5,332.44,Web
ORD-51076,2025-06-15,C1141,Down Jacket,outerwear,1,232.47,web
ORD-52149,2025-06-15,C1292,Base Layer,apparel,4,49.95,Retail
ORD-52208,2025-06-15,C1298,Approach Shoe,footwear,,150.43,web
ORD-52597,2025-06-15,C1353,Down Jacket,outerwear,6,219.66,web
ORD-50446,2025-06-16,C1065,Hiking Sock,apparel,7,18.89,web
ORD-50754,2025-06-16,C1102,Down Jacket,outerwear,8,226.24,web
ORD-51278,2025-06-16,C1170,Daypack 22L,packs,2,114.28,web
ORD-51430,2025-06-16,C1197,Base Layer,apparel,1,50.08,web
ORD-51658,2025-06-16,C1230,Hiking Sock,apparel,13,18.44,web
ORD-51855,2025-06-16,C1256,Daypack 22L,packs,1,112.02,web
ORD-52143,2025-06-16,C1290,Approach Shoe,footwear,2,156.0,retail
ORD-50241,2025-06-17,C1040,Expedition Pack 65L,packs,4,351.87,web
ORD-50399,2025-06-17,C1061,Hiking Sock,apparel,1,18.22,Retail
ORD-50786,2025-06-17,C1107,Approach Shoe,footwear,2,153.09,partner
ORD-50832,2025-06-17,C1113,Hiking Sock,apparel,,18.69,web
ORD-50861,2025-06-17,C1117,Expedition Pack 65L,packs,11,328.52,partner
ORD-50918,2025-06-17,C1124,Trail Runner,footwear,3,127.51,retail
ORD-50955,2025-06-17,C1128,Expedition Pack 65L,packs,,340.24,Retail
ORD-51919,2025-06-17,C1264,Trail Runner,footwear,2,125.16,WEB 
ORD-51921,2025-06-17,C1265,Daypack 22L,packs,6,108.97,web
ORD-51978,2025-06-17,C1270,Approach Shoe,footwear,16,151.83,retail
ORD-52209,2025-06-17,C1298,Daypack 22L,packs,4,115.55,partner
ORD-52264,2025-06-17,C1303,Approach Shoe,footwear,11,158.9,Partner
ORD-52353,2025-06-17,C1317,Approach Shoe,footwear,2,159.15,web
ORD-50343,2025-06-18,C1055,Approach Shoe,footwear,2,151.47, retail
ORD-50675,2025-06-18,C1094,Headlamp,hardware,1,43.62,web
ORD-50818,2025-06-18,C1112,Daypack 22L,packs,3,112.71,web
ORD-50967,2025-06-18,C1128,Daypack 22L,packs,3,110.76,retail
ORD-51267,2025-06-18,C1167,Base Layer,apparel,5,50.87,web
ORD-51818,2025-06-18,C1254,Base Layer,apparel,10,49.1, retail
ORD-51842,2025-06-18,C1254,Rain Shell,outerwear,7,155.35,retail
ORD-51940,2025-06-18,C1265,Trail Runner,footwear,4,127.08,web
ORD-52409,2025-06-18,C1324,Rain Shell,outerwear,9,155.68,web
ORD-52431,2025-06-18,C1327,Base Layer,apparel,9,47.98,WEB 
ORD-52560,2025-06-18,C1348,Headlamp,hardware,4,40.83,web
ORD-52573,2025-06-18,C1350,Down Jacket,outerwear,1,226.61,retail
ORD-50917,2025-06-19,C1124,Daypack 22L,packs,7,114.96,Retail
ORD-51001,2025-06-19,C1134,Daypack 22L,packs,1,113.43, retail
ORD-51117,2025-06-19,C1151,Base Layer,apparel,6,49.79, retail
ORD-51220,2025-06-19,C1162,Daypack 22L,packs,1,115.57, retail
ORD-51404,2025-06-19,C1191,Base Layer,apparel,1,51.19,retail
ORD-51614,2025-06-19,C1222,Daypack 22L,packs,8,111.51,Retail
ORD-51748,2025-06-19,C1242,Expedition Pack 65L,packs,2,347.75,retail
ORD-52628,2025-06-19,C1356,Rain Shell,outerwear,1,153.82,retail
ORD-52687,2025-06-19,C1365,Trekking Poles,hardware,4,94.0,partner
ORD-50243,2025-06-20,C1040,Expedition Pack 65L,packs,7,338.09,retail
ORD-50403,2025-06-20,C1062,Expedition Pack 65L,packs,3,351.42,web
ORD-50986,2025-06-20,C1129,Trail Runner,footwear,5,123.01,web
ORD-51331,2025-06-20,C1179,Expedition Pack 65L,packs,4,352.11,web
ORD-52036,2025-06-20,C1275,Rain Shell,outerwear,2,154.01,partner
ORD-52050,2025-06-20,C1279,Daypack 22L,packs,1,109.31,retail
ORD-52087,2025-06-20,C1284,Headlamp,hardware,10,42.0,retail
ORD-50063,2025-06-21,C1014,Expedition Pack 65L,packs,6,337.05,web
ORD-50310,2025-06-21,C1050,Trekking Poles,hardware,1,92.92,web
ORD-50384,2025-06-21,C1057,Approach Shoe,footwear,7,150.19,Partner
ORD-51140,2025-06-21,C1151,Headlamp,hardware,11,42.77,Web
ORD-52012,2025-06-21,C1274,Rain Shell,outerwear,9,151.94,web
ORD-52013,2025-06-21,C1274,Down Jacket,outerwear,8,233.82,Web
ORD-52829,2025-06-21,C1388,Hiking Sock,apparel,1,18.88,web
ORD-50149,2025-06-22,C1025,Trekking Poles,hardware,1,93.25,web
ORD-51045,2025-06-22,C1137,Hiking Sock,apparel,11,18.88,retail
ORD-51147,2025-06-22,C1153,Daypack 22L,packs,4,110.23,Web
ORD-51246,2025-06-22,C1167,Trail Runner,footwear,9,129.34,web
ORD-51880,2025-06-22,C1260,Base Layer,apparel,16,50.57,WEB 
ORD-50111,2025-06-23,C1020,Base Layer,apparel,2,50.95,partner
ORD-50607,2025-06-23,C1085,Rain Shell,outerwear,1,153.32,partner
ORD-51501,2025-06-23,C1203,Down Jacket,outerwear,1,223.98,retail
ORD-51829,2025-06-23,C1254,Trekking Poles,hardware,7,93.14,WEB 
ORD-51947,2025-06-23,C1265,Down Jacket,outerwear,15,233.41,retail
ORD-51964,2025-06-23,C1268,Trail Runner,footwear,1,124.2,web
ORD-50647,2025-06-24,C1091,Headlamp,hardware,4,42.11,web
ORD-50956,2025-06-24,C1128,Rain Shell,outerwear,6,158.96,Web
ORD-51024,2025-06-24,C1137,Rain Shell,outerwear,,156.65,retail
ORD-51629,2025-06-24,C1223,Base Layer,apparel,1,49.17,web
ORD-51685,2025-06-24,C1232,Daypack 22L,packs,1,113.39,web
ORD-52071,2025-06-24,C1284,Hiking Sock,apparel,7,18.2,web
ORD-52368,2025-06-24,C1318,Expedition Pack 65L,packs,4,351.92,web
ORD-52835,2025-06-24,C1389,Base Layer,apparel,5,51.71,retail
ORD-50024,2025-06-25,C1005,Base Layer,apparel,7,51.21, retail
ORD-50684,2025-06-25,C1096,Base Layer,apparel,1,51.55,retail
ORD-51321,2025-06-25,C1176,Expedition Pack 65L,packs,3,344.57,partner
ORD-51383,2025-06-25,C1187,Expedition Pack 65L,packs,6,351.22,retail
ORD-52603,2025-06-25,C1353,Hiking Sock,apparel,9,18.13,Retail
ORD-52668,2025-06-25,C1361,Headlamp,hardware,4,42.14,retail
ORD-50122,2025-06-26,C1021,Base Layer,apparel,5,50.0,Web
ORD-50715,2025-06-26,C1098,Down Jacket,outerwear,1,217.28,web
ORD-51017,2025-06-26,C1136,Headlamp,hardware,2,43.08,retail
ORD-51838,2025-06-26,C1254,Expedition Pack 65L,packs,7,350.43,Retail
ORD-52155,2025-06-26,C1293,Headlamp,hardware,2,43.6,retail
ORD-52316,2025-06-26,C1309,Down Jacket,outerwear,1,221.48,web
ORD-52324,2025-06-26,C1311,Approach Shoe,footwear,2,152.16,retail
ORD-50517,2025-06-27,C1075,Base Layer,apparel,1,51.36,WEB 
ORD-50838,2025-06-27,C1114,Trail Runner,footwear,2,128.48,partner
ORD-51811,2025-06-27,C1252,Trail Runner,footwear,2,125.57,Retail
ORD-52151,2025-06-27,C1292,Daypack 22L,packs,,109.33,WEB 
ORD-52292,2025-06-27,C1306,Hiking Sock,apparel,1,18.87,web
ORD-52390,2025-06-27,C1322,Headlamp,hardware,3,42.94,web
ORD-50252,2025-06-28,C1040,Trekking Poles,hardware,8,94.81, retail
ORD-51299,2025-06-28,C1175,Down Jacket,outerwear,8,223.88,retail
ORD-51441,2025-06-28,C1199,Down Jacket,outerwear,10,221.46,Partner
ORD-52524,2025-06-28,C1343,Base Layer,apparel,9,51.84,Web
ORD-50036,2025-06-29,C1008,Down Jacket,outerwear,1,231.7,retail
ORD-50104,2025-06-29,C1019,Down Jacket,outerwear,7,222.84,web
ORD-51043,2025-06-29,C1137,Headlamp,hardware,12,41.09,Partner
ORD-51197,2025-06-29,C1158,Approach Shoe,footwear,2,149.99,web
ORD-51239,2025-06-29,C1165,Rain Shell,outerwear,3,153.49,web
ORD-51296,2025-06-29,C1175,Down Jacket,outerwear,5,223.62,retail
ORD-52146,2025-06-29,C1291,Daypack 22L,packs,1,114.36,Retail
ORD-52161,2025-06-29,C1295,Trekking Poles,hardware,7,95.61,retail
ORD-52248,2025-06-29,C1303,Hiking Sock,apparel,6,18.3,Web
ORD-50023,2025-06-30,C1005,Headlamp,hardware,9,43.22,web
ORD-50259,2025-06-30,C1040,Headlamp,hardware,11,42.27,Web
ORD-50569,2025-06-30,C1081,Trail Runner,footwear,5,132.53,Retail
ORD-50880,2025-06-30,C1119,Trail Runner,footwear,6,123.96, retail
ORD-50973,2025-06-30,C1128,Trekking Poles,hardware,10,95.58,Retail
ORD-51302,2025-06-30,C1175,Daypack 22L,packs,10,110.79,Partner
ORD-51676,2025-06-30,C1230,Headlamp,hardware,10,41.92,Retail
ORD-52438,2025-06-30,C1327,Expedition Pack 65L,packs,4,332.79,Retail
ORD-50250,2025-07-01,C1040,Trekking Poles,hardware,9,92.23,web
ORD-50402,2025-07-01,C1061,Headlamp,hardware,1,43.52,partner
ORD-50817,2025-07-01,C1112,Rain Shell,outerwear,2,149.82,retail
ORD-51092,2025-07-01,C1145,Down Jacket,outerwear,1,227.78,Retail
ORD-51744,2025-07-01,C1242,Down Jacket,outerwear,4,217.45,Retail
ORD-51886,2025-07-01,C1260,Trekking Poles,hardware,7,94.52,retail
ORD-52108,2025-07-01,C1287,Down Jacket,outerwear,13,227.94,retail
ORD-52257,2025-07-01,C1303,Down Jacket,outerwear,6,234.04,web
ORD-52500,2025-07-01,C1341,Approach Shoe,footwear,1,158.44,web
ORD-52733,2025-07-01,C1372,Approach Shoe,footwear,1,159.08,partner
ORD-50542,2025-07-02,C1077,Approach Shoe,footwear,1,148.32,Retail
ORD-51208,2025-07-02,C1160,Approach Shoe,footwear,4,148.99,Retail
ORD-51235,2025-07-02,C1165,Headlamp,hardware,1,42.24,WEB 
ORD-51442,2025-07-02,C1199,Approach Shoe,footwear,5,153.07,Retail
ORD-51888,2025-07-02,C1260,Rain Shell,outerwear,17,158.54,partner
ORD-52200,2025-07-02,C1297,Down Jacket,outerwear,1,225.07,web
ORD-52200,2025-07-02,C1297,Down Jacket,outerwear,1,225.07,web
ORD-52201,2025-07-02,C1297,Trail Runner,footwear,2,130.14,partner
ORD-52266,2025-07-02,C1303,Trekking Poles,hardware,8,95.21,Web
ORD-52515,2025-07-02,C1343,Daypack 22L,packs,11,112.67,Retail
ORD-52531,2025-07-02,C1343,Trekking Poles,hardware,6,92.54,Retail
ORD-50371,2025-07-03,C1057,Approach Shoe,footwear,5,151.07,Web
ORD-51005,2025-07-03,C1134,Daypack 22L,packs,3,115.98,partner
ORD-51536,2025-07-03,C1210,Headlamp,hardware,1,41.89,partner
ORD-51686,2025-07-03,C1232,Hiking Sock,apparel,1,18.17,retail
ORD-52726,2025-07-03,C1371,Expedition Pack 65L,packs,2,343.18,retail
ORD-50042,2025-07-04,C1010,Daypack 22L,packs,1,107.68,web
ORD-50311,2025-07-04,C1050,Base Layer,apparel,2,48.59,retail
ORD-50335,2025-07-04,C1054,Trekking Poles,hardware,3,96.26,partner
ORD-50913,2025-07-04,C1123,Expedition Pack 65L,packs,1,330.14,retail
ORD-51161,2025-07-04,C1156,Trail Runner,footwear,7,126.38,Retail
ORD-52017,2025-07-04,C1274,Trail Runner,footwear,14,129.31,retail
ORD-52325,2025-07-04,C1311,Hiking Sock,apparel,1,19.08,partner
ORD-52384,2025-07-04,C1321,Rain Shell,outerwear,1,154.53, retail
ORD-52504,2025-07-04,C1341,Expedition Pack 65L,packs,5,329.02,web
ORD-50096,2025-07-05,C1019,Expedition Pack 65L,packs,7,350.79,web
ORD-50101,2025-07-05,C1019,Down Jacket,outerwear,9,225.98,Partner
ORD-50654,2025-07-05,C1091,Down Jacket,outerwear,1,229.01,retail
ORD-50888,2025-07-05,C1119,Trekking Poles,hardware,2,92.69,Web
ORD-51735,2025-07-05,C1240,Expedition Pack 65L,packs,3,332.23,WEB 
ORD-52462,2025-07-05,C1332,Approach Shoe,footwear,2,159.6,retail
ORD-52539,2025-07-05,C1345,Headlamp,hardware,3,40.64,web
ORD-50496,2025-07-06,C1072,Base Layer,apparel,1,50.75,retail
ORD-50670,2025-07-06,C1093,Down Jacket,outerwear,3,225.37,partner
ORD-51504,2025-07-06,C1204,Down Jacket,outerwear,4,220.6,Web
ORD-51510,2025-07-06,C1206,Headlamp,hardware,,42.75,web
ORD-51912,2025-07-06,C1264,Down Jacket,outerwear,2,223.28,partner
ORD-52259,2025-07-06,C1303,Rain Shell,outerwear,4,155.74,Partner
ORD-52306,2025-07-06,C1307,Daypack 22L,packs,2,111.9,Retail
ORD-52532,2025-07-06,C1343,Daypack 22L,packs,4,107.58,Partner
ORD-52585,2025-07-06,C1351,Base Layer,apparel,3,48.83,web
ORD-52647,2025-07-06,C1359,Down Jacket,outerwear,3,233.08,partner
ORD-50005,2025-07-07,C1003,Down Jacket,outerwear,1,231.84,Partner
ORD-50338,2025-07-07,C1054,Trekking Poles,hardware,1,96.04,web
ORD-51258,2025-07-07,C1167,Hiking Sock,apparel,11,18.71,web
ORD-52451,2025-07-07,C1327,Down Jacket,outerwear,9,227.07,web
ORD-52516,2025-07-07,C1343,Down Jacket,outerwear,6,221.47,Web
ORD-52517,2025-07-07,C1343,Rain Shell,outerwear,6,153.74,web
ORD-52751,2025-07-07,C1376,Rain Shell,outerwear,10,159.98,web
ORD-50097,2025-07-08,C1019,Expedition Pack 65L,packs,17,337.73,retail
ORD-50157,2025-07-08,C1027,Base Layer,apparel,2,50.26,Retail
ORD-50456,2025-07-08,C1065,Approach Shoe,footwear,8,156.73,Partner
ORD-50755,2025-07-08,C1102,Down Jacket,outerwear,1,230.62,web
ORD-51097,2025-07-08,C1146,Rain Shell,outerwear,1,159.14,partner
ORD-51546,2025-07-08,C1213,Base Layer,apparel,1,51.41,partner
ORD-51565,2025-07-08,C1217,Daypack 22L,packs,1,109.51,retail
ORD-51598,2025-07-08,C1221,Base Layer,apparel,9,48.35,web
ORD-52145,2025-07-08,C1291,Expedition Pack 65L,packs,1,343.54,partner
ORD-52269,2025-07-08,C1303,Expedition Pack 65L,packs,9,339.71,web
ORD-52673,2025-07-08,C1363,Down Jacket,outerwear,2,220.45,Partner
ORD-50362,2025-07-09,C1057,Trekking Poles,hardware,12,95.55,retail
ORD-52449,2025-07-09,C1327,Base Layer,apparel,8,49.59,Retail
ORD-52590,2025-07-09,C1353,Approach Shoe,footwear,5,156.14, retail
ORD-52807,2025-07-09,C1384,Headlamp,hardware,2,42.58,retail
ORD-50991,2025-07-10,C1131,Trekking Poles,hardware,2,98.02,web
ORD-51253,2025-07-10,C1167,Rain Shell,outerwear,9,160.96,partner
ORD-51604,2025-07-10,C1221,Rain Shell,outerwear,10,152.81,web
ORD-51820,2025-07-10,C1254,Daypack 22L,packs,10,108.62,retail
ORD-52605,2025-07-10,C1353,Trekking Poles,hardware,8,92.73,Web
ORD-50018,2025-07-11,C1005,Approach Shoe,footwear,5,154.77, retail
ORD-50323,2025-07-11,C1052,Daypack 22L,packs,1,109.95,retail
ORD-50363,2025-07-11,C1057,Approach Shoe,footwear,9,156.84,web
ORD-50723,2025-07-11,C1099,Expedition Pack 65L,packs,,335.01,retail
ORD-51646,2025-07-11,C1227,Daypack 22L,packs,3,112.03,partner
ORD-51750,2025-07-11,C1242,Trail Runner,footwear,2,126.32,Retail
ORD-52444,2025-07-11,C1327,Rain Shell,outerwear,9,149.54,Web
ORD-52483,2025-07-11,C1338,Expedition Pack 65L,packs,1,336.37,web
ORD-50109,2025-07-12,C1019,Headlamp,hardware,9,40.69,web
ORD-50347,2025-07-12,C1056,Rain Shell,outerwear,5,154.5,partner
ORD-50486,2025-07-12,C1071,Down Jacket,outerwear,4,218.85,web
ORD-50711,2025-07-12,C1098,Headlamp,hardware,3,40.78, retail
ORD-50886,2025-07-12,C1119,Base Layer,apparel,5,51.53,web
ORD-51096,2025-07-12,C1146,Daypack 22L,packs,1,109.0,retail
ORD-51262,2025-07-12,C1167,Base Layer,apparel,5,48.89,Partner
ORD-51357,2025-07-12,C1184,Rain Shell,outerwear,1,156.98,Web
ORD-52217,2025-07-12,C1300,Headlamp,hardware,1,41.22,Partner
ORD-52434,2025-07-12,C1327,Base Layer,apparel,4,49.02,partner
ORD-52648,2025-07-12,C1359,Base Layer,apparel,3,50.18,retail
ORD-52714,2025-07-12,C1370,Approach Shoe,footwear,4,154.71,web
ORD-50355,2025-07-13,C1056,Trekking Poles,hardware,5,95.96,retail
ORD-50778,2025-07-13,C1106,Rain Shell,outerwear,3,158.64,retail
ORD-50798,2025-07-13,C1109,Approach Shoe,footwear,1,158.0,retail
ORD-51297,2025-07-13,C1175,Base Layer,apparel,8,50.2,Retail
ORD-51547,2025-07-13,C1214,Rain Shell,outerwear,2,150.99,retail
ORD-52309,2025-07-13,C1308,Rain Shell,outerwear,1,157.26,retail
ORD-52477,2025-07-13,C1337,Approach Shoe,footwear,1,153.12,partner
ORD-52571,2025-07-13,C1349,Headlamp,hardware,1,40.53,Web
ORD-50455,2025-07-14,C1065,Approach Shoe,footwear,8,159.65,web
ORD-50546,2025-07-14,C1079,Trekking Poles,hardware,3,95.52,web
ORD-51252,2025-07-14,C1167,Down Jacket,outerwear,9,231.98,WEB 
ORD-51376,2025-07-14,C1187,Down Jacket,outerwear,9,224.38,partner
ORD-51687,2025-07-14,C1232,Down Jacket,outerwear,2,231.18,retail
ORD-52359,2025-07-14,C1317,Trekking Poles,hardware,3,93.39,WEB 
ORD-52364,2025-07-14,C1318,Rain Shell,outerwear,5,150.42,Retail
ORD-52397,2025-07-14,C1323,Approach Shoe,footwear,2,154.84,partner
ORD-52412,2025-07-14,C1324,Daypack 22L,packs,10,107.73,web
ORD-52650,2025-07-14,C1359,Rain Shell,outerwear,3,160.61,retail
ORD-52720,2025-07-14,C1370,Rain Shell,outerwear,6,160.88,web
ORD-50154,2025-07-15,C1027,Rain Shell,outerwear,3,160.42,Web
ORD-50164,2025-07-15,C1029,Daypack 22L,packs,2,116.4,web
ORD-50322,2025-07-15,C1052,Trail Runner,footwear,1,129.38,partner
ORD-50811,2025-07-15,C1111,Expedition Pack 65L,packs,1,348.88,web
ORD-51016,2025-07-15,C1136,Trail Runner,footwear,1,130.44,Web
ORD-51234,2025-07-15,C1164,Rain Shell,outerwear,6,156.37,partner
ORD-51271,2025-07-15,C1169,Headlamp,hardware,1,42.6,Retail
ORD-51961,2025-07-15,C1268,Hiking Sock,apparel,1,18.71,Partner
ORD-50086,2025-07-16,C1017,Rain Shell,outerwear,3,153.23,web
ORD-50757,2025-07-16,C1102,Trail Runner,footwear,5,131.9,partner
ORD-51198,2025-07-16,C1158,Daypack 22L,packs,1,108.59,web
ORD-51230,2025-07-16,C1164,Base Layer,apparel,4,51.88,partner
ORD-51273,2025-07-16,C1169,Hiking Sock,apparel,1,18.55,Web
ORD-51556,2025-07-16,C1215,Approach Shoe,footwear,3,151.69,retail
ORD-52655,2025-07-16,C1359,Trail Runner,footwear,4,128.14,Retail
ORD-52742,2025-07-16,C1376,Hiking Sock,apparel,11,18.43,partner
ORD-50161,2025-07-17,C1028,Daypack 22L,packs,1,112.42,web
ORD-51022,2025-07-17,C1137,Trail Runner,footwear,8,126.65,retail
ORD-51434,2025-07-17,C1198,Trekking Poles,hardware,1,96.63,partner
ORD-51827,2025-07-17,C1254,Approach Shoe,footwear,10,149.56,web
ORD-52735,2025-07-17,C1373,Trekking Poles,hardware,1,97.45,web
ORD-50358,2025-07-18,C1057,Trail Runner,footwear,9,130.93,Partner
ORD-51617,2025-07-18,C1222,Rain Shell,outerwear,4,149.55,retail
ORD-51853,2025-07-18,C1255,Rain Shell,outerwear,1,152.79,Retail
ORD-52279,2025-07-18,C1305,Trail Runner,footwear,2,126.44,Retail
ORD-52542,2025-07-18,C1345,Trekking Poles,hardware,3,94.64,retail
ORD-52745,2025-07-18,C1376,Trekking Poles,hardware,6,97.75,web
ORD-50136,2025-07-19,C1024,Hiking Sock,apparel,4,19.06,partner
ORD-50182,2025-07-19,C1035,Expedition Pack 65L,packs,1,352.25,retail
ORD-50894,2025-07-19,C1120,Base Layer,apparel,1,51.56,retail
ORD-52583,2025-07-19,C1351,Headlamp,hardware,,40.4,retail
ORD-51175,2025-07-20,C1156,Hiking Sock,apparel,6,18.27,partner
ORD-51390,2025-07-20,C1187,Trail Runner,footwear,,132.19,Web
ORD-52461,2025-07-20,C1332,Trekking Poles,hardware,1,97.07,retail
ORD-52529,2025-07-20,C1343,Rain Shell,outerwear,12,159.8,partner
ORD-52533,2025-07-20,C1343,Daypack 22L,packs,8,112.08,WEB 
ORD-51591,2025-07-21,C1221,Trail Runner,footwear,7,130.8,web
ORD-51745,2025-07-21,C1242,Expedition Pack 65L,packs,3,344.65,partner
ORD-52299,2025-07-21,C1307,Headlamp,hardware,3,42.67,Partner
ORD-50211,2025-07-22,C1038,Expedition Pack 65L,packs,1,345.53,retail
ORD-50214,2025-07-22,C1039,Approach Shoe,footwear,11,153.44,partner
ORD-50651,2025-07-22,C1091,Hiking Sock,apparel,1,18.94,partner
ORD-50845,2025-07-22,C1115,Rain Shell,outerwear,2,152.29,web
ORD-50925,2025-07-22,C1125,Approach Shoe,footwear,9,151.52,retail
ORD-51203,2025-07-22,C1160,Base Layer,apparel,4,48.67,Retail
ORD-51458,2025-07-22,C1199,Approach Shoe,footwear,7,159.13,Retail
ORD-51663,2025-07-22,C1230,Trekking Poles,hardware,10,92.68,Web
ORD-52841,2025-07-22,C1389,Base Layer,apparel,4,48.86, retail
ORD-50460,2025-07-23,C1065,Hiking Sock,apparel,17,18.64,retail
ORD-51156,2025-07-23,C1156,Headlamp,hardware,8,41.47,Retail
ORD-51397,2025-07-23,C1189,Headlamp,hardware,3,42.42,web
ORD-51852,2025-07-23,C1255,Trekking Poles,hardware,2,92.41,Retail
ORD-50007,2025-07-24,C1004,Trekking Poles,hardware,1,93.9,partner
ORD-50404,2025-07-24,C1062,Approach Shoe,footwear,2,154.9,partner
ORD-50404,2025-07-24,C1062,Approach Shoe,footwear,2,154.9,partner
ORD-50538,2025-07-24,C1076,Hiking Sock,apparel,13,18.43,retail
ORD-52308,2025-07-24,C1308,Hiking Sock,apparel,1,19.09, retail
ORD-50016,2025-07-25,C1005,Down Jacket,outerwear,14,220.93, retail
ORD-50215,2025-07-25,C1039,Approach Shoe,footwear,11,156.29,web
ORD-50298,2025-07-25,C1048,Rain Shell,outerwear,1,161.01,web
ORD-50648,2025-07-25,C1091,Trail Runner,footwear,1,128.89,retail
ORD-51221,2025-07-25,C1162,Headlamp,hardware,5,42.21,retail
ORD-51551,2025-07-25,C1214,Rain Shell,outerwear,3,153.5, retail
ORD-52322,2025-07-25,C1310,Rain Shell,outerwear,2,152.2,Partner
ORD-52429,2025-07-25,C1326,Trail Runner,footwear,2,124.11,web
ORD-52574,2025-07-25,C1350,Headlamp,hardware,1,42.53,retail
ORD-50232,2025-07-26,C1039,Base Layer,apparel,7,48.02,retail
ORD-50672,2025-07-26,C1094,Approach Shoe,footwear,1,155.06,Retail
ORD-50930,2025-07-26,C1125,Daypack 22L,packs,4,115.55,retail
ORD-51079,2025-07-26,C1143,Hiking Sock,apparel,2,18.52,retail
ORD-51343,2025-07-26,C1181,Approach Shoe,footwear,2,158.54,Retail
ORD-51412,2025-07-26,C1194,Headlamp,hardware,1,42.17,web
ORD-51467,2025-07-26,C1201,Expedition Pack 65L,packs,2,342.23,web
ORD-51498,2025-07-26,C1203,Trekking Poles,hardware,4,95.54, retail
ORD-51576,2025-07-26,C1220,Trail Runner,footwear,2,127.99,web
ORD-51712,2025-07-26,C1238,Down Jacket,outerwear,3,226.99,web
ORD-52312,2025-07-26,C1309,Expedition Pack 65L,packs,4,329.25,Web
ORD-52849,2025-07-26,C1389,Headlamp,hardware,3,41.49,web
ORD-51072,2025-07-27,C1141,Base Layer,apparel,7,48.95,Web
ORD-51522,2025-07-27,C1208,Base Layer,apparel,1,49.04,Retail
ORD-51574,2025-07-27,C1219,Hiking Sock,apparel,2,18.53,retail
ORD-51926,2025-07-27,C1265,Expedition Pack 65L,packs,7,329.45,web
ORD-52779,2025-07-27,C1379,Trekking Poles,hardware,10,93.41,web
ORD-51089,2025-07-28,C1144,Rain Shell,outerwear,1,149.6,web
ORD-51453,2025-07-28,C1199,Rain Shell,outerwear,6,156.89,web
ORD-50659,2025-07-29,C1092,Expedition Pack 65L,packs,2,332.14,web
ORD-51259,2025-07-29,C1167,Expedition Pack 65L,packs,4,340.26,web
ORD-51351,2025-07-29,C1183,Expedition Pack 65L,packs,2,345.8,Web
ORD-51716,2025-07-29,C1238,Down Jacket,outerwear,,231.99,web
ORD-52026,2025-07-29,C1274,Approach Shoe,footwear,8,148.71,retail
ORD-52204,2025-07-29,C1298,Expedition Pack 65L,packs,3,334.29,partner
